clientnum,attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_1,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_2,log_credit_limit,log_total_trans_amt,log_avg_utilization_ratio,log_total_trans_ct
713101383,-1.0,44,F,2,Unknown,Married,$40K - $60K,Blue,36,1,1,1,1834.0,0,1834.0,0.618,5402,87,0.611,0.0,3.6508e-05,0.99996,7.51479976048867,8.594709633844065,0.0,4.477336814478207
757685733,-1.0,43,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,2,3226.0,2145,1081.0,0.644,5066,75,0.786,0.665,0.00011382,0.99989,8.079308192051961,8.53050420547591,0.5098251234324072,4.330733340286331
717823383,-1.0,56,M,4,Unknown,Married,$60K - $80K,Blue,47,1,1,3,3426.0,1841,1585.0,0.734,4268,81,0.8,0.537,0.00010679,0.99989,8.139440521874608,8.359134886757962,0.4298324645564588,4.406719247264253
796029483,-1.0,49,F,3,Graduate,Married,Less than $40K,Blue,43,2,3,2,2174.0,785,1389.0,0.657,3890,78,0.66,0.361,0.00018665,0.99981,7.684783943522785,8.266421472984554,0.30821972366932904,4.3694478524670215
710099358,-1.0,60,F,1,Unknown,Single,$40K - $60K,Blue,36,2,3,1,3959.0,0,3959.0,0.806,4935,92,0.804,0.0,0.00011192,0.99989,8.283999304248526,8.504310565585223,0.0,4.532599493153256
713872008,-1.0,49,F,1,High School,Married,Less than $40K,Blue,42,1,3,1,2215.0,1347,868.0,0.655,4656,72,0.636,0.608,9.8983e-05,0.9999,7.703459047867175,8.446126742982377,0.4749911707567746,4.290459441148391
788802483,-1.0,47,F,3,Uneducated,Unknown,Less than $40K,Blue,29,2,2,3,2814.0,1595,1219.0,0.658,4766,87,0.582,0.567,0.00020424,0.9998,7.942717540573791,8.469472455204826,0.44916296337388373,4.477336814478207
817988433,-1.0,56,M,3,Unknown,Single,$60K - $80K,Blue,51,2,2,2,6941.0,1013,5928.0,0.552,4097,78,0.592,0.146,0.00012982,0.99987,8.845345196421732,8.318254328798846,0.13627761829254784,4.3694478524670215
823554783,-1.0,44,F,3,College,Single,Unknown,Blue,40,2,1,3,3269.0,0,3269.0,0.797,5022,85,0.771,0.0,9.3457e-05,0.99991,8.0925452638913,8.521782643750045,0.0,4.454347296253507
710643183,-1.0,42,F,2,High School,Single,Less than $40K,Blue,23,2,2,3,3172.0,1160,2012.0,0.588,4163,83,0.804,0.366,0.0001861,0.99981,8.062432791583195,8.33423142973486,0.31188676114859837,4.430816798843313
779859558,-1.0,54,F,3,High School,Married,Less than $40K,Blue,38,2,2,4,2452.0,1012,1440.0,0.46,2398,29,0.318,0.413,0.99697,0.00302546,7.8050670442584895,7.782807262839695,0.34571510370239034,3.4011973816621555
798238008,-1.0,36,F,2,Uneducated,Married,Less than $40K,Blue,30,2,1,2,5070.0,0,5070.0,0.536,4644,85,0.771,0.0,5.663e-05,0.99994,8.531293315795018,8.443546651247939,0.0,4.454347296253507
811974483,-1.0,56,M,2,Graduate,Single,$40K - $60K,Blue,51,1,3,1,1466.0,723,743.0,0.793,5110,86,0.593,0.493,0.00010848,0.99989,7.2909747781429814,8.53915035876828,0.4007875185570533,4.465908118654584
778471758,-1.0,52,F,2,Graduate,Married,Less than $40K,Blue,37,1,3,3,2427.0,2362,65.0,0.67,4663,85,0.771,0.973,0.00030251,0.9997,7.794823152179389,8.447628728030327,0.6795552270404783,4.454347296253507
718513233,-1.0,59,M,2,Graduate,Single,$120K +,Blue,48,1,3,3,17999.0,1861,16138.0,0.791,4740,78,0.95,0.103,0.00030251,0.9997,9.798127036878302,8.464003362902119,0.09803374027136541,4.3694478524670215
718147233,-1.0,44,F,1,High School,Married,$40K - $60K,Blue,31,2,2,3,4553.0,1538,3015.0,0.514,4999,95,0.557,0.338,0.00017468,0.99983,8.423761246623686,8.517193191416238,0.2911759617060367,4.564348191467836
713700258,-1.0,55,F,1,Post-Graduate,Married,Unknown,Blue,42,1,3,3,2953.0,1896,1057.0,0.81,4644,79,0.612,0.642,0.00033411,0.99967,7.9909154630913255,8.443546651247939,0.4959150110302365,4.382026634673881
780670083,-1.0,39,F,2,Unknown,Unknown,$40K - $60K,Blue,28,1,2,3,4363.0,0,4363.0,0.714,2596,48,0.846,0.0,0.99527,0.00472896,8.381144346952961,7.862112211662748,0.0,3.8918202981106265
711438033,-1.0,57,F,1,Graduate,Married,Less than $40K,Blue,45,1,3,2,1894.0,0,1894.0,0.731,5750,73,0.872,0.0,0.00016883,0.99983,7.546974117516527,8.657129031713755,0.0,4.30406509320417
712253058,-1.0,48,F,3,High School,Married,Less than $40K,Blue,40,1,2,1,2097.0,1255,842.0,0.61,4189,83,0.976,0.598,6.9242e-05,0.99993,7.6487397889562425,8.340456012916183,0.4687528473440829,4.430816798843313
713519508,-1.0,47,M,4,High School,Divorced,$60K - $80K,Blue,36,1,1,1,1983.0,989,994.0,0.726,5065,80,0.667,0.499,3.3863e-05,0.99997,7.592870287844818,8.53030683056162,0.40479821912046066,4.394449154672439
789992733,-1.0,50,F,1,Unknown,Unknown,Less than $40K,Blue,42,1,1,2,2210.0,1539,671.0,0.843,4937,75,0.974,0.696,5.6825e-05,0.99994,7.701200180857446,8.504715669905124,0.5282725373697112,4.330733340286331
710110683,-1.0,52,M,2,College,Married,$60K - $80K,Blue,36,1,1,3,7879.0,1007,6872.0,0.726,4844,83,0.976,0.128,9.0064e-05,0.99991,8.972083182851925,8.485702524324866,0.12044615307586716,4.430816798843313
720260433,-1.0,46,F,3,High School,Married,$40K - $60K,Blue,34,2,3,2,3336.0,1687,1649.0,0.645,5577,95,0.759,0.506,0.00018145,0.99982,8.112827478751374,8.626585568187433,0.40945712937770185,4.564348191467836
714148758,-1.0,34,F,2,Post-Graduate,Married,Less than $40K,Blue,27,2,3,3,1726.0,1398,328.0,1.009,5228,68,0.7,0.81,0.00035594,0.99964,7.454141078146678,8.56197533418813,0.5933268452777344,4.23410650459726
715522233,-1.0,45,F,3,Doctorate,Single,Less than $40K,Blue,27,1,6,3,2917.0,1523,1394.0,0.724,4878,92,0.804,0.522,0.00035857,0.99964,7.978653729082731,8.492695559815838,0.4200252594394941,4.532599493153256
712790358,-1.0,39,F,3,Uneducated,Married,Unknown,Blue,30,6,3,4,3023.0,1348,1675.0,0.358,2219,44,0.63,0.446,0.99819,0.00181217,8.014335737299424,7.705262474866325,0.368801123736573,3.8066624897703196
714943233,-1.0,49,M,2,Doctorate,Married,$40K - $60K,Blue,31,2,2,2,1915.0,1545,370.0,0.775,3911,80,0.778,0.807,0.00016471,0.99984,7.557994958530806,8.271804031154709,0.5916680116100915,4.394449154672439
789579033,-1.0,43,M,3,Graduate,Unknown,$40K - $60K,Blue,36,2,3,3,4878.0,2098,2780.0,0.665,5021,84,0.68,0.43,0.0003139,0.99969,8.492695559815838,8.52158353971753,0.35767444427181594,4.442651256490317
708952758,-1.0,41,F,3,College,Married,Less than $40K,Blue,35,2,1,2,2066.0,1542,524.0,0.71,4887,76,0.617,0.746,5.5564e-05,0.99994,7.633853559681768,8.494538500851432,0.5573274574174104,4.343805421853684
721374033,-1.0,53,F,1,High School,Married,$40K - $60K,Blue,39,2,3,3,2164.0,1115,1049.0,0.624,4341,69,0.643,0.515,0.00027604,0.99972,7.68017564043659,8.376090350438238,0.4154154389613325,4.248495242049359
808891983,-1.0,42,F,5,Graduate,Unknown,Less than $40K,Blue,37,2,3,2,6250.0,1835,4415.0,0.644,4042,60,0.714,0.294,0.0001857,0.99981,8.740496729931813,8.304742269640771,0.2577381960787088,4.110873864173311
794516508,-1.0,43,F,3,High School,Married,Less than $40K,Blue,24,2,2,1,1484.0,0,1484.0,0.532,4838,81,0.929,0.0,6.9242e-05,0.99993,7.3031700512368,8.48446336679332,0.0,4.406719247264253
714032883,-1.0,45,M,2,College,Unknown,$40K - $60K,Blue,36,1,1,1,4718.0,1591,3127.0,0.927,4598,80,1.0,0.337,3.2291e-05,0.99997,8.459352191726387,8.433594167539924,0.29042829811980614,4.394449154672439
778722033,-1.0,44,F,2,Uneducated,Married,Less than $40K,Blue,28,2,2,0,2275.0,1265,1010.0,0.755,5626,77,1.081,0.556,4.317e-05,0.99996,7.730174795246222,8.635331719433278,0.4421184257561999,4.356708826689592
823578483,-1.0,44,F,4,High School,Single,Less than $40K,Blue,40,2,1,2,1438.3,1169,269.3,0.558,4429,78,0.529,0.813,5.6153e-05,0.99994,7.271912163268625,8.39615486303918,0.594982931772714,4.3694478524670215
715148658,-1.0,51,F,2,Graduate,Married,Less than $40K,Blue,43,1,3,3,3683.0,1039,2644.0,0.595,4684,86,0.755,0.282,0.00030251,0.9997,8.211754397375197,8.452121194672523,0.24842135849847827,4.465908118654584
709669533,-1.0,38,F,1,High School,Divorced,Less than $40K,Blue,30,2,3,2,2722.0,1303,1419.0,0.391,4488,88,0.833,0.479,0.00016413,0.99984,7.909489492673759,8.409385238781931,0.3913661837286628,4.48863636973214
708671733,-1.0,48,M,4,Graduate,Married,$60K - $80K,Blue,36,2,3,3,2072.0,1499,573.0,0.598,4091,71,0.651,0.723,0.00031726,0.99968,7.636752112435779,8.316789127071518,0.5440669575457926,4.276666119016055
709790058,-1.0,53,M,4,Graduate,Married,$120K +,Blue,40,1,1,3,6383.0,1512,4871.0,0.558,4985,87,0.776,0.237,9.7154e-05,0.9999,8.761550139129644,8.514389264083503,0.21268909341035083,4.477336814478207
712714008,-1.0,39,F,4,Unknown,Married,$40K - $60K,Blue,28,2,3,2,2725.0,2302,423.0,0.876,4714,81,0.8,0.845,0.00020735,0.99979,7.9105906122564775,8.458504195067558,0.6124792774924905,4.406719247264253
715191258,-1.0,47,F,5,Unknown,Married,Unknown,Blue,41,1,2,3,2675.0,1999,676.0,0.679,4138,64,0.561,0.747,0.00021724,0.99978,7.892078421248119,8.328209491748732,0.5579000311519196,4.174387269895637
757722708,-1.0,42,M,3,College,Married,$60K - $80K,Blue,35,1,3,1,1438.3,0,1438.3,0.887,4246,83,0.804,0.0,0.00010944,0.99989,7.271912163268625,8.353968130313271,0.0,4.430816798843313
718086783,-1.0,50,M,5,Uneducated,Married,$120K +,Blue,36,2,2,1,13478.0,0,13478.0,0.929,4738,56,0.867,0.0,7.2863e-05,0.99993,9.508888197738269,8.463581421967588,0.0,4.04305126783455
815253708,-1.0,46,F,2,High School,Divorced,Less than $40K,Blue,41,1,2,2,2841.0,1807,1034.0,0.573,4144,73,0.78,0.636,0.00011065,0.99989,7.952263308657046,8.329658067569396,0.4922542381805553,4.30406509320417
715083633,-1.0,33,F,1,Uneducated,Married,Less than $40K,Blue,23,2,2,3,1830.0,1777,53.0,0.639,5271,76,0.854,0.971,0.00018475,0.99982,7.5126175446745105,8.570165076182343,0.678541028170583,4.343805421853684
792098883,-1.0,37,M,2,Doctorate,Single,$120K +,Blue,31,2,1,3,2360.0,1204,1156.0,0.539,3696,82,0.822,0.51,0.00013405,0.99987,7.766840537085513,8.215276958936633,0.412109650826833,4.418840607796598
711873858,-1.0,43,M,3,High School,Married,$60K - $80K,Blue,35,2,3,2,3717.0,1882,1835.0,0.796,4667,91,0.82,0.506,0.00018145,0.99982,8.220941168281389,8.448485993406447,0.40945712937770185,4.5217885770490405
713931258,-1.0,56,F,3,Graduate,Married,Less than $40K,Blue,45,2,3,4,1438.3,0,1438.3,0.315,1988,42,0.355,0.0,0.99814,0.00186317,7.271912163268625,7.5953872788539725,0.0,3.7612001156935624
787591008,-1.0,42,M,3,Uneducated,Divorced,$60K - $80K,Blue,34,2,1,1,2289.0,1195,1094.0,0.651,4955,83,0.627,0.522,3.5437e-05,0.99996,7.736307096548285,8.508354242749032,0.4200252594394941,4.430816798843313
801518958,-1.0,56,F,1,Graduate,Married,Unknown,Blue,50,2,3,3,5338.0,0,5338.0,0.919,4139,69,0.865,0.0,0.00028395,0.99972,8.582793648500186,8.32845106681936,0.0,4.248495242049359
713068833,-1.0,44,F,3,Uneducated,Single,Less than $40K,Blue,32,2,2,1,1438.3,894,544.3,0.762,4687,85,0.932,0.622,7.3235e-05,0.99993,7.271912163268625,8.452761331256848,0.4836599556932212,4.454347296253507
710566533,-1.0,40,M,1,Unknown,Married,$60K - $80K,Blue,27,1,3,3,2276.0,1372,904.0,0.564,4159,67,0.718,0.603,0.00031211,0.99969,7.7306140660637395,8.333270353255308,0.47187687362741587,4.219507705176107
789151983,-1.0,43,F,4,Graduate,Unknown,$40K - $60K,Blue,31,2,3,3,4091.0,1108,2983.0,0.774,5244,87,0.706,0.271,0.00031726,0.99968,8.316789127071518,8.565030520830398,0.23980399220731702,4.477336814478207
766673433,-1.0,45,M,4,Unknown,Married,$80K - $120K,Blue,38,2,3,3,3798.0,1570,2228.0,0.916,4512,80,0.778,0.413,0.00034872,0.99965,8.242493153187626,8.414717399827001,0.34571510370239034,4.394449154672439
807589908,-1.0,47,F,5,Unknown,Married,Less than $40K,Blue,42,1,2,1,1778.0,822,956.0,0.68,4189,80,0.667,0.462,7.7894e-05,0.99992,7.483806687665835,8.340456012916183,0.3798053613275868,4.394449154672439
708190158,-1.0,38,F,3,High School,Single,Less than $40K,Blue,26,2,3,0,2920.0,2426,494.0,0.983,2750,41,0.367,0.831,0.98528,0.01472,7.979681302387741,7.919719760924575,0.6048622656923737,3.7376696182833684
784895358,-1.0,49,F,1,Graduate,Married,Less than $40K,Blue,43,5,3,3,1938.0,0,1938.0,0.612,2870,49,0.75,0.0,0.99649,0.00350838,7.569927655242652,7.962415680121064,0.0,3.912023005428146
710090133,-1.0,62,F,1,College,Divorced,Less than $40K,Blue,51,1,3,3,4049.0,1685,2364.0,0.597,3908,80,0.702,0.416,0.00027607,0.99972,8.306472160100585,8.271036865792954,0.34783599527152803,4.394449154672439
799242033,-1.0,45,M,4,Doctorate,Married,$80K - $120K,Blue,39,2,3,2,1438.3,1162,276.3,0.539,4598,86,0.623,0.808,0.00027297,0.99973,7.271912163268625,8.433594167539924,0.5922212619699848,4.465908118654584
719377383,-1.0,40,M,2,College,Single,$60K - $80K,Blue,28,1,2,3,10880.0,2025,8855.0,0.753,4957,90,0.765,0.186,0.00018612,0.99981,9.294773427951013,8.508757712595136,0.17058630057553373,4.51085950651685
710371683,-1.0,51,M,4,Doctorate,Married,$60K - $80K,Blue,36,2,1,2,3451.0,2006,1445.0,0.555,4097,67,0.763,0.581,8.3588e-05,0.99992,8.146709052203319,8.318254328798846,0.45805755822733496,4.219507705176107
719926683,-1.0,41,M,3,High School,Divorced,$60K - $80K,Blue,33,2,2,2,20749.0,2171,18578.0,0.842,4754,77,0.674,0.105,0.00011482,0.99989,9.940301525658844,8.46695197497949,0.09984533496971613,4.356708826689592
793597833,-1.0,49,F,0,Post-Graduate,Single,Less than $40K,Blue,43,1,3,1,2481.0,1568,913.0,0.537,4466,69,0.533,0.632,0.00010953,0.99989,7.8168199657645525,8.404472321352118,0.4898062565419153,4.248495242049359
713739708,-1.0,61,M,0,High School,Single,$60K - $80K,Blue,53,1,3,3,2415.0,2050,365.0,0.499,4479,71,0.69,0.849,0.00025237,0.99975,7.789868559054706,8.40737832540903,0.6146449524049877,4.276666119016055
709389558,-1.0,33,F,4,College,Single,Less than $40K,Blue,36,1,3,0,1438.3,0,1438.3,0.566,4641,85,0.7,0.0,6.7657e-05,0.99993,7.271912163268625,8.442900586834382,0.0,4.454347296253507
811907583,-1.0,45,F,4,Uneducated,Single,Unknown,Blue,40,1,2,2,7600.0,1574,6026.0,0.605,4240,67,0.396,0.207,0.00012274,0.99988,8.936035096566041,8.352554369474591,0.18813794211539445,4.219507705176107
709087983,-1.0,35,F,3,Doctorate,Single,Less than $40K,Blue,27,2,2,3,1438.3,0,1438.3,0.62,5020,94,0.843,0.0,0.00028744,0.99971,7.271912163268625,8.521384396034705,0.0,4.553876891600541
712774908,-1.0,41,F,4,High School,Married,Less than $40K,Blue,29,2,2,2,2601.0,1861,740.0,0.794,5111,83,0.66,0.715,0.00011604,0.99988,7.86403565907245,8.53934599605737,0.5394130806179033,4.430816798843313
820639908,-1.0,48,F,4,High School,Married,Unknown,Blue,44,1,2,1,2625.0,2517,108.0,0.702,4378,81,0.884,0.959,6.9982e-05,0.99993,7.873217054862741,8.384575666801398,0.6724341389624037,4.406719247264253
713497983,-1.0,49,M,5,High School,Single,$60K - $80K,Blue,36,1,2,2,5578.0,0,5578.0,0.627,3459,53,0.71,0.0,0.00011423,0.99989,8.626764827845529,8.14902386805177,0.0,3.9889840465642745
713489358,-1.0,52,F,2,Graduate,Married,Less than $40K,Blue,40,2,3,2,3698.0,0,3698.0,0.811,3763,82,0.864,0.0,0.00017987,0.99982,8.215817791832453,8.23323750070527,0.0,4.418840607796598
711381183,-1.0,51,F,2,Unknown,Married,$40K - $60K,Blue,36,2,3,2,1438.3,1141,297.3,0.69,4485,85,0.889,0.793,0.00019771,0.9998,7.271912163268625,8.408716715080153,0.5838901946229959,4.454347296253507
814989933,-1.0,45,F,4,College,Unknown,Less than $40K,Blue,40,1,2,1,1795.0,1058,737.0,0.778,5575,73,0.738,0.589,6.9988e-05,0.99993,7.493317248862145,8.62622695244036,0.4631048875545789,4.30406509320417
711847833,-1.0,42,F,2,Graduate,Single,Less than $40K,Blue,32,2,2,2,1933.0,1127,806.0,0.705,4833,71,0.69,0.583,0.00011382,0.99989,7.56734567601324,8.483429561263428,0.4593217808988751,4.276666119016055
713652783,-1.0,30,F,0,Unknown,Single,Less than $40K,Blue,36,1,1,1,2367.0,1220,1147.0,1.04,5568,90,0.957,0.515,3.1329e-05,0.99997,7.769800996003896,8.624970783589669,0.4154154389613325,4.51085950651685
719202708,-1.0,54,F,3,High School,Married,Less than $40K,Blue,36,2,2,1,5642.0,541,5101.0,0.742,4633,84,0.68,0.096,6.9242e-05,0.99993,8.63817111796914,8.441175704992322,0.0916671885258238,4.442651256490317
714566133,-1.0,60,F,2,Graduate,Married,Less than $40K,Blue,36,1,2,2,3239.0,2356,883.0,0.621,4621,91,0.75,0.727,0.00011382,0.99989,8.083328608786376,8.438582790834326,0.5463857991645416,4.5217885770490405
717553683,-1.0,52,F,1,Unknown,Married,Less than $40K,Blue,36,1,1,3,3040.0,2517,523.0,0.774,4608,61,1.033,0.828,9.5577e-05,0.9999,8.019941687677365,8.435766192720509,0.6032224730319583,4.127134385045092
814987983,-1.0,37,F,2,College,Single,$40K - $60K,Blue,32,2,1,3,3680.0,683,2997.0,0.85,4835,77,0.75,0.186,9.0064e-05,0.99991,8.210939733379021,8.483843211734683,0.17058630057553373,4.356708826689592
789588933,-1.0,44,M,2,Graduate,Married,$60K - $80K,Blue,37,1,1,1,1787.0,0,1787.0,0.609,3912,79,0.975,0.0,3.3214e-05,0.99997,7.488852955733459,8.272059622210412,0.0,4.382026634673881
714317058,-1.0,52,M,2,Graduate,Married,$60K - $80K,Blue,36,2,3,1,4752.0,2437,2315.0,0.601,3946,63,0.75,0.513,0.00010848,0.99989,8.46653127661401,8.280711075662847,0.4140944348062189,4.1588830833596715
772271508,-1.0,46,F,3,Uneducated,Single,Unknown,Blue,35,2,3,3,1706.0,0,1706.0,0.726,2320,42,0.448,0.0,0.99691,0.00308778,7.442492722794441,7.749753406274437,0.0,3.7612001156935624
716366208,-1.0,45,F,2,Uneducated,Married,Unknown,Blue,36,2,1,3,8103.0,0,8103.0,0.986,5221,82,0.673,0.0,9.5249e-05,0.9999,9.000113045928519,8.560635749259074,0.0,4.418840607796598
710971908,-1.0,43,M,1,High School,Married,$60K - $80K,Blue,31,2,3,3,3764.0,1780,1984.0,0.79,4898,80,0.667,0.473,0.00027604,0.99972,8.233503140233994,8.496786381638575,0.38730113748049316,4.394449154672439
711412533,-1.0,40,F,3,High School,Single,Less than $40K,Blue,35,6,3,5,5492.0,1573,3919.0,0.636,2416,45,0.667,0.286,0.99889,0.00110835,8.61122983334262,7.790282380703483,0.25153662581542763,3.828641396489095
720593583,-1.0,39,F,2,Doctorate,Divorced,Less than $40K,Blue,32,1,2,2,3554.0,747,2807.0,0.621,5152,90,0.765,0.21,0.00016471,0.99984,8.176110342237342,8.547334348328224,0.19062035960864973,4.51085950651685
720165258,-1.0,44,F,2,High School,Unknown,Less than $40K,Blue,29,2,3,1,3170.0,2330,840.0,0.858,5357,91,0.978,0.735,0.00010545,0.99989,8.061802274538348,8.586346050104554,0.5510074133988225,4.5217885770490405
716147658,-1.0,49,F,2,Uneducated,Single,Unknown,Blue,40,2,3,1,2464.0,1601,863.0,0.649,4739,86,0.792,0.65,0.00011153,0.99989,7.80994708647679,8.463792414689122,0.5007752879124893,4.465908118654584
778436283,-1.0,41,M,4,High School,Single,Less than $40K,Blue,21,2,3,1,3429.0,1504,1925.0,0.601,4015,76,1.0,0.439,0.0001106,0.99989,8.140315540159985,8.298041661371565,0.36394842790523074,4.343805421853684
711492258,-1.0,50,M,2,Graduate,Married,$60K - $80K,Blue,45,2,1,0,2021.0,1578,443.0,0.761,5298,71,0.919,0.781,2.0316e-05,0.99998,7.611842399580417,8.575273402492762,0.5771750043075246,4.276666119016055
771106458,-1.0,54,F,4,College,Married,Less than $40K,Blue,41,1,5,2,2444.0,1313,1131.0,0.689,4609,61,0.794,0.537,0.00020484,0.9998,7.801800401908973,8.435983135990694,0.4298324645564588,4.127134385045092
713183508,-1.0,39,F,1,High School,Married,Unknown,Blue,36,1,3,2,2751.0,1158,1593.0,0.821,4861,82,0.822,0.421,0.00016413,0.99984,7.920083199053234,8.48920515487607,0.35136084911496357,4.418840607796598
710832108,-1.0,52,F,2,Unknown,Single,$40K - $60K,Blue,44,2,3,3,9017.0,2359,6658.0,0.895,4552,81,0.8,0.262,0.00033251,0.99967,9.106977858981029,8.423541635334782,0.23269776411902143,4.406719247264253
719940483,-1.0,51,F,1,Graduate,Married,$40K - $60K,Blue,43,2,2,2,2107.0,1663,444.0,0.712,4841,88,0.725,0.789,0.00010684,0.99989,7.653494909661253,8.485083137498004,0.5816568045265821,4.48863636973214
715207458,-1.0,46,F,1,Unknown,Single,Less than $40K,Blue,39,2,2,1,2029.0,1074,955.0,0.514,4802,90,0.8,0.529,7.0819e-05,0.99993,7.615791072035833,8.476996001664824,0.42461392694692524,4.51085950651685
781073733,-1.0,50,M,2,Graduate,Married,$120K +,Blue,41,1,3,3,4607.0,0,4607.0,0.898,4793,88,0.63,0.0,0.00030251,0.9997,8.435549202375727,8.475120414994329,0.0,4.48863636973214
757594083,-1.0,52,F,1,Unknown,Married,Unknown,Blue,45,2,4,0,23486.0,0,23486.0,0.616,4530,74,0.762,0.0,8.2736e-05,0.99992,10.064202355576024,8.418697944667139,0.0,4.31748811353631
764496708,-1.0,54,F,2,High School,Married,Unknown,Blue,47,2,3,3,1997.0,0,1997.0,0.825,4961,82,0.783,0.0,0.00029408,0.99971,7.599901959208498,8.509564164251746,0.0,4.418840607796598
714080433,-1.0,40,F,5,College,Married,$40K - $60K,Blue,36,2,3,2,3144.0,1787,1357.0,0.685,4758,67,0.558,0.568,0.00018054,0.99982,8.05356916913454,8.46779284112111,0.4498009219282161,4.219507705176107
757675158,-1.0,47,F,4,Post-Graduate,Divorced,$40K - $60K,Blue,40,2,2,3,2725.0,1851,874.0,0.687,4904,85,0.7,0.679,0.00023623,0.99976,7.9105906122564775,8.498010371999463,0.5181983780954038,4.454347296253507
715361433,-1.0,53,F,2,High School,Single,Less than $40K,Blue,36,2,2,3,1874.0,994,880.0,0.713,4194,78,0.857,0.53,0.0001861,0.99981,7.536363938404511,8.341648618901306,0.4252677354043441,4.3694478524670215
778191933,-1.0,45,M,3,Uneducated,Single,$120K +,Blue,35,2,3,5,7135.0,2517,4618.0,0.631,2305,42,0.448,0.353,0.99895,0.00104798,8.872907674259846,7.743269700829004,0.302324349188651,3.7612001156935624
718792758,-1.0,35,F,4,Uneducated,Married,Unknown,Blue,25,2,3,2,3379.0,587,2792.0,0.67,5121,80,0.702,0.174,0.00019396,0.99981,8.125630988477065,8.541300266759471,0.1604167214059047,4.394449154672439
709738008,-1.0,48,F,3,Unknown,Married,$40K - $60K,Blue,36,1,6,2,2804.0,1057,1747.0,0.576,5033,81,0.8,0.377,0.00016195,0.99984,7.9391588179567965,8.523970175695261,0.3199072197465178,4.406719247264253
799020258,-1.0,44,M,2,Uneducated,Divorced,$60K - $80K,Blue,38,2,1,2,16553.0,0,16553.0,0.488,4797,82,0.907,0.0,5.663e-05,0.99994,9.714383043445341,8.47595444339964,0.0,4.418840607796598
718152333,-1.0,41,F,3,Doctorate,Single,Unknown,Blue,36,2,3,6,2246.0,0,2246.0,0.725,3607,51,0.821,0.0,0.99958,0.00042446,7.717351272185329,8.190908881182514,0.0,3.9512437185814275
716324583,-1.0,42,F,4,Uneducated,Single,Unknown,Blue,36,1,4,1,2875.0,1892,983.0,0.75,4577,81,0.688,0.658,0.00014137,0.99986,7.964155718840937,8.429017500512511,0.5056120567131033,4.406719247264253
720887058,-1.0,51,F,1,Unknown,Married,Unknown,Blue,35,1,2,3,3668.0,0,3668.0,0.655,4753,87,0.812,0.0,0.00019751,0.9998,8.207674424355282,8.46674164792014,0.0,4.477336814478207
